,Layers,Units,Activation,Optimizer,Learning Rate,Accuracy
22204,8,768,elu,SGD,1.0,0
22205,8,768,elu,RMSprop,0.0001,0
22206,8,768,elu,RMSprop,0.001,0
22207,8,768,elu,RMSprop,0.01,0
22208,8,768,elu,RMSprop,0.1,0
22209,8,768,elu,RMSprop,1.0,0
22210,8,768,elu,Adam,0.0001,0
22211,8,768,elu,Adam,0.001,0
22212,8,768,elu,Adam,0.01,0
22213,8,768,elu,Adam,0.1,0
22214,8,768,elu,Adam,1.0,0
22215,8,768,elu,Adadelta,0.0001,0
22216,8,768,elu,Adadelta,0.001,0
22217,8,768,elu,Adadelta,0.01,0
22218,8,768,elu,Adadelta,0.1,0
22219,8,768,elu,Adadelta,1.0,0
22220,8,768,elu,Adamax,0.0001,0
22221,8,768,elu,Adamax,0.001,0
22222,8,768,elu,Adamax,0.01,0
22223,8,768,elu,Adamax,0.1,0
22224,8,768,elu,Adamax,1.0,0
22225,8,768,elu,Adagrad,0.0001,0
22226,8,768,elu,Adagrad,0.001,0
22227,8,768,elu,Adagrad,0.01,0
22228,8,768,elu,Adagrad,0.1,0
22229,8,768,elu,Adagrad,1.0,0
22230,8,768,elu,Nadam,0.0001,0
22231,8,768,elu,Nadam,0.001,0
22232,8,768,elu,Nadam,0.01,0
22233,8,768,elu,Nadam,0.1,0
22234,8,768,elu,Nadam,1.0,0
22235,8,768,elu,Ftrl,0.0001,0
22236,8,768,elu,Ftrl,0.001,0
22237,8,768,elu,Ftrl,0.01,0
22238,8,768,elu,Ftrl,0.1,0
22239,8,768,elu,Ftrl,1.0,0
22240,8,768,selu,SGD,0.0001,0
22241,8,768,selu,SGD,0.001,0
22242,8,768,selu,SGD,0.01,0
22243,8,768,selu,SGD,0.1,0
22244,8,768,selu,SGD,1.0,0
22245,8,768,selu,RMSprop,0.0001,0
22246,8,768,selu,RMSprop,0.001,0
22247,8,768,selu,RMSprop,0.01,0
22248,8,768,selu,RMSprop,0.1,0
22249,8,768,selu,RMSprop,1.0,0
22250,8,768,selu,Adam,0.0001,0
22251,8,768,selu,Adam,0.001,0
22252,8,768,selu,Adam,0.01,0
22253,8,768,selu,Adam,0.1,0
22254,8,768,selu,Adam,1.0,0
22255,8,768,selu,Adadelta,0.0001,0
22256,8,768,selu,Adadelta,0.001,0
22257,8,768,selu,Adadelta,0.01,0
22258,8,768,selu,Adadelta,0.1,0
22259,8,768,selu,Adadelta,1.0,0
22260,8,768,selu,Adamax,0.0001,0
22261,8,768,selu,Adamax,0.001,0
22262,8,768,selu,Adamax,0.01,0
22263,8,768,selu,Adamax,0.1,0
22264,8,768,selu,Adamax,1.0,0
22265,8,768,selu,Adagrad,0.0001,0
22266,8,768,selu,Adagrad,0.001,0
22267,8,768,selu,Adagrad,0.01,0
22268,8,768,selu,Adagrad,0.1,0
22269,8,768,selu,Adagrad,1.0,0
22270,8,768,selu,Nadam,0.0001,0
22271,8,768,selu,Nadam,0.001,0
22272,8,768,selu,Nadam,0.01,0
22273,8,768,selu,Nadam,0.1,0
22274,8,768,selu,Nadam,1.0,0
22275,8,768,selu,Ftrl,0.0001,0
22276,8,768,selu,Ftrl,0.001,0
22277,8,768,selu,Ftrl,0.01,0
22278,8,768,selu,Ftrl,0.1,0
22279,8,768,selu,Ftrl,1.0,0
22280,8,768,exponential,SGD,0.0001,0
22281,8,768,exponential,SGD,0.001,0
22282,8,768,exponential,SGD,0.01,0
22283,8,768,exponential,SGD,0.1,0
22284,8,768,exponential,SGD,1.0,0
22285,8,768,exponential,RMSprop,0.0001,0
22286,8,768,exponential,RMSprop,0.001,0
22287,8,768,exponential,RMSprop,0.01,0
22288,8,768,exponential,RMSprop,0.1,0
22289,8,768,exponential,RMSprop,1.0,0
22290,8,768,exponential,Adam,0.0001,0
22291,8,768,exponential,Adam,0.001,0
22292,8,768,exponential,Adam,0.01,0
22293,8,768,exponential,Adam,0.1,0
22294,8,768,exponential,Adam,1.0,0
22295,8,768,exponential,Adadelta,0.0001,0
22296,8,768,exponential,Adadelta,0.001,0
22297,8,768,exponential,Adadelta,0.01,0
22298,8,768,exponential,Adadelta,0.1,0
22299,8,768,exponential,Adadelta,1.0,0
22300,8,768,exponential,Adamax,0.0001,0
22301,8,768,exponential,Adamax,0.001,0
22302,8,768,exponential,Adamax,0.01,0
22303,8,768,exponential,Adamax,0.1,0
22304,8,768,exponential,Adamax,1.0,0
22305,8,768,exponential,Adagrad,0.0001,0
22306,8,768,exponential,Adagrad,0.001,0
22307,8,768,exponential,Adagrad,0.01,0
22308,8,768,exponential,Adagrad,0.1,0
22309,8,768,exponential,Adagrad,1.0,0
22310,8,768,exponential,Nadam,0.0001,0
22311,8,768,exponential,Nadam,0.001,0
22312,8,768,exponential,Nadam,0.01,0
22313,8,768,exponential,Nadam,0.1,0
22314,8,768,exponential,Nadam,1.0,0
22315,8,768,exponential,Ftrl,0.0001,0
22316,8,768,exponential,Ftrl,0.001,0
22317,8,768,exponential,Ftrl,0.01,0
22318,8,768,exponential,Ftrl,0.1,0
22319,8,768,exponential,Ftrl,1.0,0
22320,8,896,relu,SGD,0.0001,0
22321,8,896,relu,SGD,0.001,0
22322,8,896,relu,SGD,0.01,0
22323,8,896,relu,SGD,0.1,0
22324,8,896,relu,SGD,1.0,0
22325,8,896,relu,RMSprop,0.0001,0
22326,8,896,relu,RMSprop,0.001,0
22327,8,896,relu,RMSprop,0.01,0
22328,8,896,relu,RMSprop,0.1,0
22329,8,896,relu,RMSprop,1.0,0
22330,8,896,relu,Adam,0.0001,0
22331,8,896,relu,Adam,0.001,0
22332,8,896,relu,Adam,0.01,0
22333,8,896,relu,Adam,0.1,0
22334,8,896,relu,Adam,1.0,0
22335,8,896,relu,Adadelta,0.0001,0
22336,8,896,relu,Adadelta,0.001,0
22337,8,896,relu,Adadelta,0.01,0
22338,8,896,relu,Adadelta,0.1,0
22339,8,896,relu,Adadelta,1.0,0
22340,8,896,relu,Adamax,0.0001,0
22341,8,896,relu,Adamax,0.001,0
22342,8,896,relu,Adamax,0.01,0
22343,8,896,relu,Adamax,0.1,0
22344,8,896,relu,Adamax,1.0,0
22345,8,896,relu,Adagrad,0.0001,0
22346,8,896,relu,Adagrad,0.001,0
22347,8,896,relu,Adagrad,0.01,0
22348,8,896,relu,Adagrad,0.1,0
22349,8,896,relu,Adagrad,1.0,0
22350,8,896,relu,Nadam,0.0001,0
22351,8,896,relu,Nadam,0.001,0
22352,8,896,relu,Nadam,0.01,0
22353,8,896,relu,Nadam,0.1,0
22354,8,896,relu,Nadam,1.0,0
22355,8,896,relu,Ftrl,0.0001,0
22356,8,896,relu,Ftrl,0.001,0
22357,8,896,relu,Ftrl,0.01,0
22358,8,896,relu,Ftrl,0.1,0
22359,8,896,relu,Ftrl,1.0,0
22360,8,896,sigmoid,SGD,0.0001,0
22361,8,896,sigmoid,SGD,0.001,0
22362,8,896,sigmoid,SGD,0.01,0
22363,8,896,sigmoid,SGD,0.1,0
22364,8,896,sigmoid,SGD,1.0,0
22365,8,896,sigmoid,RMSprop,0.0001,0
22366,8,896,sigmoid,RMSprop,0.001,0
22367,8,896,sigmoid,RMSprop,0.01,0
22368,8,896,sigmoid,RMSprop,0.1,0
22369,8,896,sigmoid,RMSprop,1.0,0
22370,8,896,sigmoid,Adam,0.0001,0
22371,8,896,sigmoid,Adam,0.001,0
22372,8,896,sigmoid,Adam,0.01,0
22373,8,896,sigmoid,Adam,0.1,0
22374,8,896,sigmoid,Adam,1.0,0
22375,8,896,sigmoid,Adadelta,0.0001,0
22376,8,896,sigmoid,Adadelta,0.001,0
22377,8,896,sigmoid,Adadelta,0.01,0
22378,8,896,sigmoid,Adadelta,0.1,0
22379,8,896,sigmoid,Adadelta,1.0,0
22380,8,896,sigmoid,Adamax,0.0001,0
22381,8,896,sigmoid,Adamax,0.001,0
22382,8,896,sigmoid,Adamax,0.01,0
22383,8,896,sigmoid,Adamax,0.1,0
22384,8,896,sigmoid,Adamax,1.0,0
22385,8,896,sigmoid,Adagrad,0.0001,0
22386,8,896,sigmoid,Adagrad,0.001,0
22387,8,896,sigmoid,Adagrad,0.01,0
22388,8,896,sigmoid,Adagrad,0.1,0
22389,8,896,sigmoid,Adagrad,1.0,0
22390,8,896,sigmoid,Nadam,0.0001,0
22391,8,896,sigmoid,Nadam,0.001,0
22392,8,896,sigmoid,Nadam,0.01,0
22393,8,896,sigmoid,Nadam,0.1,0
22394,8,896,sigmoid,Nadam,1.0,0
22395,8,896,sigmoid,Ftrl,0.0001,0
22396,8,896,sigmoid,Ftrl,0.001,0
22397,8,896,sigmoid,Ftrl,0.01,0
22398,8,896,sigmoid,Ftrl,0.1,0
22399,8,896,sigmoid,Ftrl,1.0,0
22400,8,896,softmax,SGD,0.0001,0
22401,8,896,softmax,SGD,0.001,0
22402,8,896,softmax,SGD,0.01,0
22403,8,896,softmax,SGD,0.1,0
22404,8,896,softmax,SGD,1.0,0
22405,8,896,softmax,RMSprop,0.0001,0
22406,8,896,softmax,RMSprop,0.001,0
22407,8,896,softmax,RMSprop,0.01,0
22408,8,896,softmax,RMSprop,0.1,0
22409,8,896,softmax,RMSprop,1.0,0
22410,8,896,softmax,Adam,0.0001,0
22411,8,896,softmax,Adam,0.001,0
22412,8,896,softmax,Adam,0.01,0
22413,8,896,softmax,Adam,0.1,0
22414,8,896,softmax,Adam,1.0,0
22415,8,896,softmax,Adadelta,0.0001,0
22416,8,896,softmax,Adadelta,0.001,0
22417,8,896,softmax,Adadelta,0.01,0
22418,8,896,softmax,Adadelta,0.1,0
22419,8,896,softmax,Adadelta,1.0,0
22420,8,896,softmax,Adamax,0.0001,0
22421,8,896,softmax,Adamax,0.001,0
22422,8,896,softmax,Adamax,0.01,0
22423,8,896,softmax,Adamax,0.1,0
22424,8,896,softmax,Adamax,1.0,0
22425,8,896,softmax,Adagrad,0.0001,0
22426,8,896,softmax,Adagrad,0.001,0
22427,8,896,softmax,Adagrad,0.01,0
22428,8,896,softmax,Adagrad,0.1,0
22429,8,896,softmax,Adagrad,1.0,0
22430,8,896,softmax,Nadam,0.0001,0
22431,8,896,softmax,Nadam,0.001,0
22432,8,896,softmax,Nadam,0.01,0
22433,8,896,softmax,Nadam,0.1,0
22434,8,896,softmax,Nadam,1.0,0
22435,8,896,softmax,Ftrl,0.0001,0
22436,8,896,softmax,Ftrl,0.001,0
22437,8,896,softmax,Ftrl,0.01,0
22438,8,896,softmax,Ftrl,0.1,0
22439,8,896,softmax,Ftrl,1.0,0
22440,8,896,softplus,SGD,0.0001,0
22441,8,896,softplus,SGD,0.001,0
22442,8,896,softplus,SGD,0.01,0
22443,8,896,softplus,SGD,0.1,0
22444,8,896,softplus,SGD,1.0,0
22445,8,896,softplus,RMSprop,0.0001,0
22446,8,896,softplus,RMSprop,0.001,0
22447,8,896,softplus,RMSprop,0.01,0
22448,8,896,softplus,RMSprop,0.1,0
22449,8,896,softplus,RMSprop,1.0,0
22450,8,896,softplus,Adam,0.0001,0
22451,8,896,softplus,Adam,0.001,0
22452,8,896,softplus,Adam,0.01,0
22453,8,896,softplus,Adam,0.1,0
22454,8,896,softplus,Adam,1.0,0
22455,8,896,softplus,Adadelta,0.0001,0
22456,8,896,softplus,Adadelta,0.001,0
22457,8,896,softplus,Adadelta,0.01,0
22458,8,896,softplus,Adadelta,0.1,0
22459,8,896,softplus,Adadelta,1.0,0
22460,8,896,softplus,Adamax,0.0001,0
22461,8,896,softplus,Adamax,0.001,0
22462,8,896,softplus,Adamax,0.01,0
22463,8,896,softplus,Adamax,0.1,0
22464,8,896,softplus,Adamax,1.0,0
22465,8,896,softplus,Adagrad,0.0001,0
22466,8,896,softplus,Adagrad,0.001,0
22467,8,896,softplus,Adagrad,0.01,0
22468,8,896,softplus,Adagrad,0.1,0
22469,8,896,softplus,Adagrad,1.0,0
22470,8,896,softplus,Nadam,0.0001,0
22471,8,896,softplus,Nadam,0.001,0
22472,8,896,softplus,Nadam,0.01,0
22473,8,896,softplus,Nadam,0.1,0
22474,8,896,softplus,Nadam,1.0,0
22475,8,896,softplus,Ftrl,0.0001,0
22476,8,896,softplus,Ftrl,0.001,0
22477,8,896,softplus,Ftrl,0.01,0
22478,8,896,softplus,Ftrl,0.1,0
22479,8,896,softplus,Ftrl,1.0,0
22480,8,896,softsign,SGD,0.0001,0
22481,8,896,softsign,SGD,0.001,0
22482,8,896,softsign,SGD,0.01,0
22483,8,896,softsign,SGD,0.1,0
22484,8,896,softsign,SGD,1.0,0
22485,8,896,softsign,RMSprop,0.0001,0
22486,8,896,softsign,RMSprop,0.001,0
22487,8,896,softsign,RMSprop,0.01,0
22488,8,896,softsign,RMSprop,0.1,0
22489,8,896,softsign,RMSprop,1.0,0
22490,8,896,softsign,Adam,0.0001,0
22491,8,896,softsign,Adam,0.001,0
22492,8,896,softsign,Adam,0.01,0
22493,8,896,softsign,Adam,0.1,0
22494,8,896,softsign,Adam,1.0,0
22495,8,896,softsign,Adadelta,0.0001,0
22496,8,896,softsign,Adadelta,0.001,0
22497,8,896,softsign,Adadelta,0.01,0
22498,8,896,softsign,Adadelta,0.1,0
22499,8,896,softsign,Adadelta,1.0,0
22500,8,896,softsign,Adamax,0.0001,0
22501,8,896,softsign,Adamax,0.001,0
22502,8,896,softsign,Adamax,0.01,0
22503,8,896,softsign,Adamax,0.1,0
22504,8,896,softsign,Adamax,1.0,0
22505,8,896,softsign,Adagrad,0.0001,0
22506,8,896,softsign,Adagrad,0.001,0
22507,8,896,softsign,Adagrad,0.01,0
22508,8,896,softsign,Adagrad,0.1,0
22509,8,896,softsign,Adagrad,1.0,0
22510,8,896,softsign,Nadam,0.0001,0
22511,8,896,softsign,Nadam,0.001,0
22512,8,896,softsign,Nadam,0.01,0
22513,8,896,softsign,Nadam,0.1,0
22514,8,896,softsign,Nadam,1.0,0
22515,8,896,softsign,Ftrl,0.0001,0
22516,8,896,softsign,Ftrl,0.001,0
22517,8,896,softsign,Ftrl,0.01,0
22518,8,896,softsign,Ftrl,0.1,0
22519,8,896,softsign,Ftrl,1.0,0
22520,8,896,tanh,SGD,0.0001,0
22521,8,896,tanh,SGD,0.001,0
22522,8,896,tanh,SGD,0.01,0
22523,8,896,tanh,SGD,0.1,0
22524,8,896,tanh,SGD,1.0,0
22525,8,896,tanh,RMSprop,0.0001,0
22526,8,896,tanh,RMSprop,0.001,0
22527,8,896,tanh,RMSprop,0.01,0
22528,8,896,tanh,RMSprop,0.1,0
22529,8,896,tanh,RMSprop,1.0,0
22530,8,896,tanh,Adam,0.0001,0
22531,8,896,tanh,Adam,0.001,0
22532,8,896,tanh,Adam,0.01,0
22533,8,896,tanh,Adam,0.1,0
22534,8,896,tanh,Adam,1.0,0
22535,8,896,tanh,Adadelta,0.0001,0
22536,8,896,tanh,Adadelta,0.001,0
22537,8,896,tanh,Adadelta,0.01,0
22538,8,896,tanh,Adadelta,0.1,0
22539,8,896,tanh,Adadelta,1.0,0
22540,8,896,tanh,Adamax,0.0001,0
22541,8,896,tanh,Adamax,0.001,0
22542,8,896,tanh,Adamax,0.01,0
22543,8,896,tanh,Adamax,0.1,0
22544,8,896,tanh,Adamax,1.0,0
22545,8,896,tanh,Adagrad,0.0001,0
22546,8,896,tanh,Adagrad,0.001,0
22547,8,896,tanh,Adagrad,0.01,0
22548,8,896,tanh,Adagrad,0.1,0
22549,8,896,tanh,Adagrad,1.0,0
22550,8,896,tanh,Nadam,0.0001,0
22551,8,896,tanh,Nadam,0.001,0
22552,8,896,tanh,Nadam,0.01,0
22553,8,896,tanh,Nadam,0.1,0
22554,8,896,tanh,Nadam,1.0,0
22555,8,896,tanh,Ftrl,0.0001,0
22556,8,896,tanh,Ftrl,0.001,0
22557,8,896,tanh,Ftrl,0.01,0
22558,8,896,tanh,Ftrl,0.1,0
22559,8,896,tanh,Ftrl,1.0,0
22560,8,896,elu,SGD,0.0001,0
22561,8,896,elu,SGD,0.001,0
22562,8,896,elu,SGD,0.01,0
22563,8,896,elu,SGD,0.1,0
22564,8,896,elu,SGD,1.0,0
22565,8,896,elu,RMSprop,0.0001,0
22566,8,896,elu,RMSprop,0.001,0
22567,8,896,elu,RMSprop,0.01,0
22568,8,896,elu,RMSprop,0.1,0
22569,8,896,elu,RMSprop,1.0,0
22570,8,896,elu,Adam,0.0001,0
22571,8,896,elu,Adam,0.001,0
22572,8,896,elu,Adam,0.01,0
22573,8,896,elu,Adam,0.1,0
22574,8,896,elu,Adam,1.0,0
22575,8,896,elu,Adadelta,0.0001,0
22576,8,896,elu,Adadelta,0.001,0
22577,8,896,elu,Adadelta,0.01,0
22578,8,896,elu,Adadelta,0.1,0
22579,8,896,elu,Adadelta,1.0,0
22580,8,896,elu,Adamax,0.0001,0
22581,8,896,elu,Adamax,0.001,0
22582,8,896,elu,Adamax,0.01,0
22583,8,896,elu,Adamax,0.1,0
22584,8,896,elu,Adamax,1.0,0
22585,8,896,elu,Adagrad,0.0001,0
22586,8,896,elu,Adagrad,0.001,0
22587,8,896,elu,Adagrad,0.01,0
22588,8,896,elu,Adagrad,0.1,0
22589,8,896,elu,Adagrad,1.0,0
22590,8,896,elu,Nadam,0.0001,0
22591,8,896,elu,Nadam,0.001,0
22592,8,896,elu,Nadam,0.01,0
22593,8,896,elu,Nadam,0.1,0
22594,8,896,elu,Nadam,1.0,0
22595,8,896,elu,Ftrl,0.0001,0
22596,8,896,elu,Ftrl,0.001,0
22597,8,896,elu,Ftrl,0.01,0
22598,8,896,elu,Ftrl,0.1,0
22599,8,896,elu,Ftrl,1.0,0
22600,8,896,selu,SGD,0.0001,0
22601,8,896,selu,SGD,0.001,0
22602,8,896,selu,SGD,0.01,0
22603,8,896,selu,SGD,0.1,0
22604,8,896,selu,SGD,1.0,0
22605,8,896,selu,RMSprop,0.0001,0
22606,8,896,selu,RMSprop,0.001,0
22607,8,896,selu,RMSprop,0.01,0
22608,8,896,selu,RMSprop,0.1,0
22609,8,896,selu,RMSprop,1.0,0
22610,8,896,selu,Adam,0.0001,0
22611,8,896,selu,Adam,0.001,0
22612,8,896,selu,Adam,0.01,0
22613,8,896,selu,Adam,0.1,0
22614,8,896,selu,Adam,1.0,0
22615,8,896,selu,Adadelta,0.0001,0
22616,8,896,selu,Adadelta,0.001,0
22617,8,896,selu,Adadelta,0.01,0
22618,8,896,selu,Adadelta,0.1,0
22619,8,896,selu,Adadelta,1.0,0
22620,8,896,selu,Adamax,0.0001,0
22621,8,896,selu,Adamax,0.001,0
22622,8,896,selu,Adamax,0.01,0
22623,8,896,selu,Adamax,0.1,0
22624,8,896,selu,Adamax,1.0,0
22625,8,896,selu,Adagrad,0.0001,0
22626,8,896,selu,Adagrad,0.001,0
22627,8,896,selu,Adagrad,0.01,0
22628,8,896,selu,Adagrad,0.1,0
22629,8,896,selu,Adagrad,1.0,0
22630,8,896,selu,Nadam,0.0001,0
22631,8,896,selu,Nadam,0.001,0
22632,8,896,selu,Nadam,0.01,0
22633,8,896,selu,Nadam,0.1,0
22634,8,896,selu,Nadam,1.0,0
22635,8,896,selu,Ftrl,0.0001,0
22636,8,896,selu,Ftrl,0.001,0
22637,8,896,selu,Ftrl,0.01,0
22638,8,896,selu,Ftrl,0.1,0
22639,8,896,selu,Ftrl,1.0,0
22640,8,896,exponential,SGD,0.0001,0
22641,8,896,exponential,SGD,0.001,0
22642,8,896,exponential,SGD,0.01,0
22643,8,896,exponential,SGD,0.1,0
22644,8,896,exponential,SGD,1.0,0
22645,8,896,exponential,RMSprop,0.0001,0
22646,8,896,exponential,RMSprop,0.001,0
22647,8,896,exponential,RMSprop,0.01,0
22648,8,896,exponential,RMSprop,0.1,0
22649,8,896,exponential,RMSprop,1.0,0
22650,8,896,exponential,Adam,0.0001,0
22651,8,896,exponential,Adam,0.001,0
22652,8,896,exponential,Adam,0.01,0
22653,8,896,exponential,Adam,0.1,0
22654,8,896,exponential,Adam,1.0,0
22655,8,896,exponential,Adadelta,0.0001,0
22656,8,896,exponential,Adadelta,0.001,0
22657,8,896,exponential,Adadelta,0.01,0
22658,8,896,exponential,Adadelta,0.1,0
22659,8,896,exponential,Adadelta,1.0,0
22660,8,896,exponential,Adamax,0.0001,0
22661,8,896,exponential,Adamax,0.001,0
22662,8,896,exponential,Adamax,0.01,0
22663,8,896,exponential,Adamax,0.1,0
22664,8,896,exponential,Adamax,1.0,0
22665,8,896,exponential,Adagrad,0.0001,0
22666,8,896,exponential,Adagrad,0.001,0
22667,8,896,exponential,Adagrad,0.01,0
22668,8,896,exponential,Adagrad,0.1,0
22669,8,896,exponential,Adagrad,1.0,0
22670,8,896,exponential,Nadam,0.0001,0
22671,8,896,exponential,Nadam,0.001,0
22672,8,896,exponential,Nadam,0.01,0
22673,8,896,exponential,Nadam,0.1,0
22674,8,896,exponential,Nadam,1.0,0
22675,8,896,exponential,Ftrl,0.0001,0
22676,8,896,exponential,Ftrl,0.001,0
22677,8,896,exponential,Ftrl,0.01,0
22678,8,896,exponential,Ftrl,0.1,0
22679,8,896,exponential,Ftrl,1.0,0
22680,8,1024,relu,SGD,0.0001,0
22681,8,1024,relu,SGD,0.001,0
22682,8,1024,relu,SGD,0.01,0
22683,8,1024,relu,SGD,0.1,0
22684,8,1024,relu,SGD,1.0,0
22685,8,1024,relu,RMSprop,0.0001,0
22686,8,1024,relu,RMSprop,0.001,0
22687,8,1024,relu,RMSprop,0.01,0
22688,8,1024,relu,RMSprop,0.1,0
22689,8,1024,relu,RMSprop,1.0,0
22690,8,1024,relu,Adam,0.0001,0
22691,8,1024,relu,Adam,0.001,0
22692,8,1024,relu,Adam,0.01,0
22693,8,1024,relu,Adam,0.1,0
22694,8,1024,relu,Adam,1.0,0
22695,8,1024,relu,Adadelta,0.0001,0
22696,8,1024,relu,Adadelta,0.001,0
22697,8,1024,relu,Adadelta,0.01,0
22698,8,1024,relu,Adadelta,0.1,0
22699,8,1024,relu,Adadelta,1.0,0
22700,8,1024,relu,Adamax,0.0001,0
22701,8,1024,relu,Adamax,0.001,0
22702,8,1024,relu,Adamax,0.01,0
22703,8,1024,relu,Adamax,0.1,0
22704,8,1024,relu,Adamax,1.0,0
22705,8,1024,relu,Adagrad,0.0001,0
22706,8,1024,relu,Adagrad,0.001,0
22707,8,1024,relu,Adagrad,0.01,0
22708,8,1024,relu,Adagrad,0.1,0
22709,8,1024,relu,Adagrad,1.0,0
22710,8,1024,relu,Nadam,0.0001,0
22711,8,1024,relu,Nadam,0.001,0
22712,8,1024,relu,Nadam,0.01,0
22713,8,1024,relu,Nadam,0.1,0
22714,8,1024,relu,Nadam,1.0,0
22715,8,1024,relu,Ftrl,0.0001,0
22716,8,1024,relu,Ftrl,0.001,0
22717,8,1024,relu,Ftrl,0.01,0
22718,8,1024,relu,Ftrl,0.1,0
22719,8,1024,relu,Ftrl,1.0,0
22720,8,1024,sigmoid,SGD,0.0001,0
22721,8,1024,sigmoid,SGD,0.001,0
22722,8,1024,sigmoid,SGD,0.01,0
22723,8,1024,sigmoid,SGD,0.1,0
22724,8,1024,sigmoid,SGD,1.0,0
22725,8,1024,sigmoid,RMSprop,0.0001,0
22726,8,1024,sigmoid,RMSprop,0.001,0
22727,8,1024,sigmoid,RMSprop,0.01,0
22728,8,1024,sigmoid,RMSprop,0.1,0
22729,8,1024,sigmoid,RMSprop,1.0,0
22730,8,1024,sigmoid,Adam,0.0001,0
22731,8,1024,sigmoid,Adam,0.001,0
22732,8,1024,sigmoid,Adam,0.01,0
22733,8,1024,sigmoid,Adam,0.1,0
22734,8,1024,sigmoid,Adam,1.0,0
22735,8,1024,sigmoid,Adadelta,0.0001,0
22736,8,1024,sigmoid,Adadelta,0.001,0
22737,8,1024,sigmoid,Adadelta,0.01,0
22738,8,1024,sigmoid,Adadelta,0.1,0
22739,8,1024,sigmoid,Adadelta,1.0,0
22740,8,1024,sigmoid,Adamax,0.0001,0
22741,8,1024,sigmoid,Adamax,0.001,0
22742,8,1024,sigmoid,Adamax,0.01,0
22743,8,1024,sigmoid,Adamax,0.1,0
22744,8,1024,sigmoid,Adamax,1.0,0
22745,8,1024,sigmoid,Adagrad,0.0001,0
22746,8,1024,sigmoid,Adagrad,0.001,0
22747,8,1024,sigmoid,Adagrad,0.01,0
22748,8,1024,sigmoid,Adagrad,0.1,0
22749,8,1024,sigmoid,Adagrad,1.0,0
22750,8,1024,sigmoid,Nadam,0.0001,0
22751,8,1024,sigmoid,Nadam,0.001,0
22752,8,1024,sigmoid,Nadam,0.01,0
22753,8,1024,sigmoid,Nadam,0.1,0
22754,8,1024,sigmoid,Nadam,1.0,0
22755,8,1024,sigmoid,Ftrl,0.0001,0
22756,8,1024,sigmoid,Ftrl,0.001,0
22757,8,1024,sigmoid,Ftrl,0.01,0
22758,8,1024,sigmoid,Ftrl,0.1,0
22759,8,1024,sigmoid,Ftrl,1.0,0
22760,8,1024,softmax,SGD,0.0001,0
22761,8,1024,softmax,SGD,0.001,0
22762,8,1024,softmax,SGD,0.01,0
22763,8,1024,softmax,SGD,0.1,0
22764,8,1024,softmax,SGD,1.0,0
22765,8,1024,softmax,RMSprop,0.0001,0
22766,8,1024,softmax,RMSprop,0.001,0
22767,8,1024,softmax,RMSprop,0.01,0
22768,8,1024,softmax,RMSprop,0.1,0
22769,8,1024,softmax,RMSprop,1.0,0
22770,8,1024,softmax,Adam,0.0001,0
22771,8,1024,softmax,Adam,0.001,0
22772,8,1024,softmax,Adam,0.01,0
22773,8,1024,softmax,Adam,0.1,0
22774,8,1024,softmax,Adam,1.0,0
22775,8,1024,softmax,Adadelta,0.0001,0
22776,8,1024,softmax,Adadelta,0.001,0
22777,8,1024,softmax,Adadelta,0.01,0
22778,8,1024,softmax,Adadelta,0.1,0
22779,8,1024,softmax,Adadelta,1.0,0
22780,8,1024,softmax,Adamax,0.0001,0
22781,8,1024,softmax,Adamax,0.001,0
22782,8,1024,softmax,Adamax,0.01,0
22783,8,1024,softmax,Adamax,0.1,0
22784,8,1024,softmax,Adamax,1.0,0
22785,8,1024,softmax,Adagrad,0.0001,0
22786,8,1024,softmax,Adagrad,0.001,0
22787,8,1024,softmax,Adagrad,0.01,0
22788,8,1024,softmax,Adagrad,0.1,0
22789,8,1024,softmax,Adagrad,1.0,0
22790,8,1024,softmax,Nadam,0.0001,0
22791,8,1024,softmax,Nadam,0.001,0
22792,8,1024,softmax,Nadam,0.01,0
22793,8,1024,softmax,Nadam,0.1,0
22794,8,1024,softmax,Nadam,1.0,0
22795,8,1024,softmax,Ftrl,0.0001,0
22796,8,1024,softmax,Ftrl,0.001,0
22797,8,1024,softmax,Ftrl,0.01,0
22798,8,1024,softmax,Ftrl,0.1,0
22799,8,1024,softmax,Ftrl,1.0,0
22800,8,1024,softplus,SGD,0.0001,0
22801,8,1024,softplus,SGD,0.001,0
22802,8,1024,softplus,SGD,0.01,0
22803,8,1024,softplus,SGD,0.1,0
22804,8,1024,softplus,SGD,1.0,0
22805,8,1024,softplus,RMSprop,0.0001,0
22806,8,1024,softplus,RMSprop,0.001,0
22807,8,1024,softplus,RMSprop,0.01,0
22808,8,1024,softplus,RMSprop,0.1,0
22809,8,1024,softplus,RMSprop,1.0,0
22810,8,1024,softplus,Adam,0.0001,0
22811,8,1024,softplus,Adam,0.001,0
22812,8,1024,softplus,Adam,0.01,0
22813,8,1024,softplus,Adam,0.1,0
22814,8,1024,softplus,Adam,1.0,0
22815,8,1024,softplus,Adadelta,0.0001,0
22816,8,1024,softplus,Adadelta,0.001,0
22817,8,1024,softplus,Adadelta,0.01,0
22818,8,1024,softplus,Adadelta,0.1,0
22819,8,1024,softplus,Adadelta,1.0,0
22820,8,1024,softplus,Adamax,0.0001,0
22821,8,1024,softplus,Adamax,0.001,0
22822,8,1024,softplus,Adamax,0.01,0
